imgname,context0,context1,context2,context3
dog.1035.jpg,1,1,0,0
dog.1035.jpg,1,0,0,1
dog.1035.jpg,0,0,0,0
dog.1035.jpg,0,0,0,0
dog.1035.jpg,1,1,0,1
dog.1035.jpg,1,1,0,0
dog.1035.jpg,1,1,0,1
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,1,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,0,0,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,1
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,0,0,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,0,0,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.1021.jpg,1,1,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,1,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,0,0,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,0,0,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,0,1
dog.991.jpg,0,0,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,0,0,1
dog.991.jpg,0,0,0,0
dog.991.jpg,1,1,0,0
dog.991.jpg,1,1,1,1
dog.991.jpg,1,1,1,0
dog.991.jpg,1,1,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,1,0,1,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,1,0,0,1
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,0,0,0,0
dog.749.jpg,1,0,0,1
dog.1009.jpg,1,1,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,1,0,1,1
dog.1009.jpg,1,1,0,1
dog.1009.jpg,1,0,0,1
dog.1009.jpg,0,0,0,0
dog.1009.jpg,1,1,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,0,0,0,0
dog.1009.jpg,1,0,0,1
dog.1009.jpg,1,0,1,1
dog.1009.jpg,1,0,1,1
dog.1009.jpg,1,0,0,1
dog.1009.jpg,1,0,1,0
dog.985.jpg,1,1,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,1,1,0,0
dog.985.jpg,1,1,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,1,1,0,0
dog.985.jpg,1,1,0,1
dog.985.jpg,0,0,0,0
dog.985.jpg,1,1,0,1
dog.985.jpg,0,0,0,0
dog.985.jpg,1,0,0,1
dog.985.jpg,0,0,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,1,0,0,1
dog.985.jpg,1,1,0,0
dog.985.jpg,0,0,0,0
dog.985.jpg,1,1,0,1
dog.952.jpg,0,0,0,0
dog.952.jpg,1,1,0,0
dog.952.jpg,1,1,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,1,1,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,1,1,0,0
dog.952.jpg,1,1,0,1
dog.952.jpg,1,1,0,0
dog.952.jpg,1,1,0,1
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,1,1,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,0,0,0,0
dog.952.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,1,1,0,0
dog.946.jpg,0,0,0,0
dog.946.jpg,1,1,1,0
dog.946.jpg,1,1,1,0
dog.946.jpg,1,1,1,0
dog.946.jpg,1,1,0,0
dog.946.jpg,0,0,0,0
dog.946.jpg,1,0,1,0
dog.946.jpg,0,0,0,0
dog.946.jpg,0,0,0,0
dog.946.jpg,1,1,1,0
dog.946.jpg,1,1,1,0
dog.946.jpg,1,0,1,0
dog.946.jpg,1,1,1,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,1,1,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.211.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,1,1,0,0
dog.577.jpg,1,0,0,1
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.577.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,1,0,0,1
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.563.jpg,1,0,0,1
dog.563.jpg,0,0,0,0
dog.563.jpg,1,0,0,1
dog.563.jpg,0,0,0,0
dog.563.jpg,0,0,0,0
dog.205.jpg,1,1,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,1,0,0,1
dog.205.jpg,1,1,0,0
dog.205.jpg,1,1,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,1,1,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,1,1,0,1
dog.205.jpg,0,0,0,0
dog.205.jpg,1,1,0,0
dog.205.jpg,1,1,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,0,0,0,0
dog.205.jpg,1,1,0,0
dog.239.jpg,1,1,0,1
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,1,1,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.239.jpg,0,0,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,0,0,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,0,0,0,0
dog.588.jpg,0,0,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.588.jpg,1,1,0,0
dog.365.jpg,1,0,1,0
dog.365.jpg,0,0,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,1,0,1,0
dog.365.jpg,0,0,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,1,1,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,1,1,0,0
dog.365.jpg,1,0,1,0
dog.365.jpg,1,0,1,0
dog.365.jpg,0,0,0,0
dog.365.jpg,1,0,1,0
dog.365.jpg,0,0,0,0
dog.365.jpg,0,0,0,0
dog.365.jpg,1,0,1,0
dog.365.jpg,1,0,1,0
dog.365.jpg,1,1,1,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,0,0,0,0
dog.403.jpg,1,1,0,1
dog.403.jpg,0,0,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,0,1,1
dog.403.jpg,1,1,0,1
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,1
dog.403.jpg,1,1,0,0
dog.403.jpg,1,0,0,1
dog.403.jpg,0,0,0,0
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,1
dog.403.jpg,1,1,0,0
dog.403.jpg,1,1,0,1
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,1,1,0,0
dog.417.jpg,0,0,0,0
dog.417.jpg,1,1,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,1,1,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,1,1,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,1,1,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,1,1,0,0
dog.371.jpg,0,0,0,0
dog.371.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,0,1,0
dog.359.jpg,0,0,0,0
dog.359.jpg,0,0,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,0,0,0,0
dog.359.jpg,0,0,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,0,0,0,0
dog.359.jpg,1,1,1,1
dog.359.jpg,0,0,0,0
dog.359.jpg,1,1,0,0
dog.359.jpg,1,1,1,0
dog.359.jpg,1,1,1,0
dog.359.jpg,1,1,1,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,1,1,1,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,0,0,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.601.jpg,1,1,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,1,0
dog.167.jpg,1,0,1,0
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,0,1
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,1,0
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,1,1
dog.167.jpg,0,0,0,0
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,1,0
dog.167.jpg,1,0,1,1
dog.167.jpg,0,0,0,0
dog.167.jpg,1,0,1,0
dog.615.jpg,1,1,0,0
dog.615.jpg,0,0,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.615.jpg,1,1,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,0,1,0
dog.36.jpg,0,0,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,1,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,1,1,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,1,0,0
dog.36.jpg,1,0,1,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,1,1,0
dog.36.jpg,1,0,1,0
dog.36.jpg,1,1,1,0
dog.36.jpg,0,0,0,0
dog.36.jpg,1,1,1,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,0,0,1
dog.22.jpg,1,1,0,0
dog.22.jpg,0,0,0,0
dog.22.jpg,0,0,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,0,0,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,0
dog.22.jpg,1,1,0,1
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,0,0,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,0,0,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,1
dog.629.jpg,1,1,0,0
dog.629.jpg,1,1,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,0,1,0
dog.826.jpg,0,0,0,0
dog.826.jpg,0,0,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,0,0,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,1,0
dog.826.jpg,1,1,1,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,0,1,0
dog.826.jpg,0,0,0,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,1,0
dog.826.jpg,1,1,1,0
dog.826.jpg,1,1,0,0
dog.826.jpg,1,1,1,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,0,0,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,0,0,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,1
dog.198.jpg,0,0,0,0
dog.198.jpg,0,0,0,0
dog.198.jpg,0,0,0,0
dog.198.jpg,0,0,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.198.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,0,0,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.832.jpg,1,1,0,0
dog.833.jpg,0,0,0,0
dog.833.jpg,1,1,0,0
dog.833.jpg,1,0,1,0
dog.833.jpg,1,0,1,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,0,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,0,0
dog.833.jpg,0,0,0,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,0,1,0
dog.833.jpg,1,0,1,0
dog.833.jpg,1,0,1,0
dog.833.jpg,0,0,0,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,1,1,0
dog.833.jpg,1,0,1,0
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,0
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,0
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,0
dog.827.jpg,1,0,0,1
dog.827.jpg,1,1,0,0
dog.827.jpg,1,1,0,0
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,1
dog.827.jpg,1,1,0,0
dog.827.jpg,1,1,0,1
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,0,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.199.jpg,1,1,1,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,0,0,0,0
dog.628.jpg,0,0,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,1
dog.628.jpg,1,1,0,0
dog.628.jpg,0,0,0,0
dog.628.jpg,0,0,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,1
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.628.jpg,1,1,0,0
dog.23.jpg,0,0,0,0
dog.23.jpg,0,0,0,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,0,0,0,0
dog.23.jpg,0,0,0,0
dog.23.jpg,0,0,0,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,0,0,0,0
dog.23.jpg,0,0,0,0
dog.23.jpg,1,0,1,0
dog.23.jpg,0,0,0,0
dog.23.jpg,1,1,1,0
dog.23.jpg,1,0,1,0
dog.23.jpg,1,0,1,0
dog.37.jpg,1,1,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,0,0,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,1,1,0,0
dog.37.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,1,1,1,0
dog.172.jpg,0,0,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,0,0,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,1,1,0,0
dog.172.jpg,0,0,0,0
dog.614.jpg,1,0,1,0
dog.614.jpg,0,0,0,0
dog.614.jpg,1,0,1,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,0,0,0,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.614.jpg,1,0,1,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,1
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,1
dog.600.jpg,0,0,0,0
dog.600.jpg,1,1,0,1
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,1,0
dog.600.jpg,1,1,1,0
dog.600.jpg,1,1,0,0
dog.600.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,1
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,1
dog.166.jpg,0,0,0,0
dog.166.jpg,1,1,0,1
dog.166.jpg,0,0,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,1
dog.166.jpg,1,1,0,0
dog.166.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,0,0,0,0
dog.358.jpg,1,1,0,0
dog.358.jpg,1,1,0,0
dog.416.jpg,0,0,0,0
dog.416.jpg,0,0,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,0,1,0
dog.416.jpg,0,0,0,0
dog.416.jpg,0,0,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,0,0,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,0,0,1
dog.416.jpg,0,0,0,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,1,0
dog.416.jpg,1,1,1,0
dog.416.jpg,1,1,0,0
dog.416.jpg,1,1,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,1
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,1
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,0,0,0,0
dog.370.jpg,1,1,0,0
dog.370.jpg,1,1,0,1
dog.364.jpg,1,1,0,1
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,1,1,0,0
dog.364.jpg,0,0,0,0
