text,context0,context1,context2,context3
Too insecure to tell us where you picked up the white supremacists lingo?,1,1,0,0
Too insecure to tell us where you picked up the white supremacists lingo?,1,1,1,1
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,1,1
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,1,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",0,0,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"Not necessarily.  Businesses can be very tricky in these matters.  At least, they are with women, blacks, older people, etc.",1,1,0,0
"But only white, conservative heterosexuals need apply.",0,0,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,1,1
"But only white, conservative heterosexuals need apply.",0,0,0,0
"But only white, conservative heterosexuals need apply.",1,1,1,1
"But only white, conservative heterosexuals need apply.",0,0,0,0
"But only white, conservative heterosexuals need apply.",0,0,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",0,0,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"But only white, conservative heterosexuals need apply.",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,1,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,1,1
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,0,0,1
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,1,1
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",0,0,0,0
"They have committed acts of violence and have gotten people killed, especially law enforcement officers. They are more than just a ""social media mob"".",1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,1,1
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,1,1
I would rather see athletes kneel than white supremacists spreading hate.,1,1,1,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,1,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
I would rather see athletes kneel than white supremacists spreading hate.,0,0,0,0
I would rather see athletes kneel than white supremacists spreading hate.,1,1,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,1,1,1,1
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
What on earth is there to disagree with (reactions)?,0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,1,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,1,1
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,1,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",1,1,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"Why does this seem more like white hatred than about sensitivity and inclusiveness?
Not a positive idea in my book. What social engineering idea are they going to promote next now that I feel guilty?",0,0,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",0,0,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",0,0,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,1,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,1,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,1,1
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,0,1,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,1,1
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,1,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",0,0,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",1,1,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",0,0,0,0
"When a white guy gets killed by a black cop, I never see whites rioting, looting and torching.  Do you?  Can anyone in here explain why that is?",0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,1,0,1,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,1,1,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,1,1,1,1
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,1,0,1,0
Drain the swamp... and fill it with lead!,1,0,0,1
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
Drain the swamp... and fill it with lead!,0,0,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,1,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,1,0
"You should be silent, woman, and devote yourself to your children and your home.",0,0,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,1,1
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",0,0,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,1,1
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",0,0,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,1,0
"You should be silent, woman, and devote yourself to your children and your home.",0,0,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",1,1,0,0
"You should be silent, woman, and devote yourself to your children and your home.",0,0,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",0,0,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",0,0,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,1,1
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,1,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",0,0,0,0
"Oh let me guess, black people right?",1,1,1,0
"Oh let me guess, black people right?",0,0,0,0
"Oh let me guess, black people right?",1,1,0,0
"Oh let me guess, black people right?",0,0,0,0
"Oh let me guess, black people right?",0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,1,1,1,1
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,1,0,1,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
He sure has a way of shooting himself in the foot.,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,1,0
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,1,1
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,1,0
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,0,0,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
As opposed to the 1/3 black president lurking in the shadows?,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,1,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,1,0
We all know that disabled students don't deserve special rights.,1,1,1,1
We all know that disabled students don't deserve special rights.,0,0,0,0
We all know that disabled students don't deserve special rights.,0,0,0,0
We all know that disabled students don't deserve special rights.,0,0,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,0,0,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,0,0,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,0,0
We all know that disabled students don't deserve special rights.,1,1,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,1,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,0,1
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,1
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,1,1,1
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,1
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",0,0,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,0,1,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,1,0,0
"Your mother should have pinched your head off; it would only be a ""choice,"" right?",1,1,1,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,1,1,1,1
How many men kill their coworkers vs. women?,1,0,1,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,1,1,1,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,0,0,0,0
How many men kill their coworkers vs. women?,1,1,0,0
How many men kill their coworkers vs. women?,1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",0,0,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,1,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",0,0,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,1,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",0,0,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",0,0,0,0
"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",1,1,1,1
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,0,1
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,1,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,1,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,1,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,1,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,0,1,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",0,0,0,0
"Good news for him but his victim can't be given a second chance, he will remain dead as this guy plots to kill his next victim, do the crime do the time......",1,1,1,1
And then hang your head.,0,0,0,0
And then hang your head.,1,0,1,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,1,0,1,0
And then hang your head.,1,0,0,1
And then hang your head.,0,0,0,0
And then hang your head.,1,0,1,0
And then hang your head.,1,0,1,0
And then hang your head.,1,0,1,0
And then hang your head.,1,0,1,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,1,0,1,0
And then hang your head.,0,0,0,0
And then hang your head.,0,0,0,0
And then hang your head.,1,1,1,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,0
